tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising2d_fixed-n3-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-5058c5a15aad,OK,30.992,3,7,32,6000,2,333,2000,0.05,0.013232240591443931,delta_ib.mean,3.029806878905021,0.011516250382967256,0.0017159902084766757
ising2d_fixed-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-61de0eea8999,OK,31.272,3,7,32,9000,2,333,2000,0.05,0.013232240591443931,delta_ib.mean,3.029806878905021,0.012213336185356449,0.0010189044060874824
ising2d_fixed-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-891770005376,OK,33.908,4,7,32,6000,2,333,2000,0.05,-6.659291323952555e-05,delta_ib.mean,-0.4370174681296394,0.012906734626348,-0.012973327539587527
ising2d_fixed-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-d21018f56032,OK,32.68,4,7,32,9000,2,333,2000,0.05,-6.659291323952555e-05,delta_ib.mean,-0.4370174681296394,0.01359372639501179,-0.013660319308251316
ising2d_fixed-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-a29ccd828ff9,OK,43.276,3,7,64,6000,1,111,2000,0.05,0.01772149087095879,delta_ib.mean,4.200093142243327,0.014271617305559403,0.003449873565399388
ising2d_fixed-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-0f28d823eb26,OK,44.82,3,7,64,9000,1,111,2000,0.05,0.01772149087095879,delta_ib.mean,4.200093142243327,0.014937748863172413,0.002783742007786378
ising2d_fixed-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-c92f8f16af34,OK,43.509,4,7,64,6000,1,111,2000,0.05,0.008167906053493858,delta_ib.mean,1.709604000095332,0.015589508689860867,-0.007421602636367009
ising2d_fixed-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-7f07343259b0,OK,46.4,4,7,64,9000,1,111,2000,0.05,0.008167906053493858,delta_ib.mean,1.709604000095332,0.016224340769464718,-0.00805643471597086
ising2d_fixed-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-2c72ef2b8645,OK,43.959,3,7,64,6000,1,333,2000,0.05,0.01772149087095879,delta_ib.mean,4.200093142243327,0.016839755471620234,0.0008817353993385568
ising2d_fixed-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-3c6b4579d47a,OK,43.689,3,7,64,9000,1,333,2000,0.05,0.01772149087095879,delta_ib.mean,4.200093142243327,0.017433339315380245,0.00028815155557854535
ising2d_fixed-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-931d7d4221f9,OK,45.079,4,7,64,6000,1,333,2000,0.05,0.008167906053493858,delta_ib.mean,1.709604000095332,0.01800276443419812,-0.009834858380704262
ising2d_fixed-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-ec2997964807,OK,40.163,4,7,64,9000,1,333,2000,0.05,0.008167906053493858,delta_ib.mean,1.709604000095332,0.018545797705156422,-0.010377891651662564
ising2d_fixed-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-1f644985f88e,OK,42.623,3,7,64,6000,2,111,2000,0.05,0.036937516965714186,delta_ib.mean,9.209448819573241,0.01906030950663815,0.017877207459076037
ising2d_fixed-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-5342e516794b,OK,43.657,3,7,64,9000,2,111,2000,0.05,0.036937516965714186,delta_ib.mean,9.209448819573241,0.01954428207009533,0.017393234895618857
ising2d_fixed-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-0c6285d14e66,OK,38.963,4,7,64,6000,2,111,2000,0.05,0.02138682444989095,delta_ib.mean,5.15559556935249,0.019995817393161815,0.001391007056729135
ising2d_fixed-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-629b343822dd,OK,36.575,4,7,64,9000,2,111,2000,0.05,0.02138682444989095,delta_ib.mean,5.15559556935249,0.020413144683077245,0.0009736797668137044
ising2d_fixed-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-900227409a7e,OK,43.384,3,7,64,6000,2,333,2000,0.05,0.036937516965714186,delta_ib.mean,9.209448819573241,0.02079462730123124,0.016142889664482945
ising2d_fixed-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-83e42ca230b0,OK,43.464,3,7,64,9000,2,333,2000,0.05,0.036937516965714186,delta_ib.mean,9.209448819573241,0.02113876918159327,0.015798747784120916
ising2d_fixed-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-13783f668c21,OK,35.994,4,7,64,6000,2,333,2000,0.05,0.02138682444989095,delta_ib.mean,5.15559556935249,0.021444220697856925,-5.7396247965975367e-05
ising2d_fixed-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-c8f2a584acba,OK,31.914,4,7,64,9000,2,333,2000,0.05,0.02138682444989095,delta_ib.mean,5.15559556935249,0.021709783956289405,-0.00032295950639845555
