tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
ising1d-n3-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-dba89a7b4678,OK,167.031,3,7,32,9000,2,333,2000,0.05,0.020023749321336062,delta_ib.mean,5.776329311226719,0.013382056742821238,0.006641692578514824
ising1d-n4-k7-cl32-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-c61d525f8840,OK,163.074,4,7,32,6000,2,333,2000,0.05,0.005816620429652234,delta_ib.mean,0.7923149606390667,0.013938010522864322,-0.008121390093212088
ising1d-n4-k7-cl32-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-b45ff618cc44,OK,159.593,4,7,32,9000,2,333,2000,0.05,0.005816620429652234,delta_ib.mean,0.7923149606390667,0.014471843659086329,-0.008655223229434095
ising1d-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-c6916c89e949,OK,168.921,3,7,64,6000,1,111,2000,0.05,0.023563081699162863,delta_ib.mean,7.017965358670053,0.014981080499518106,0.008582001199644756
ising1d-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-680f7ea3d8fa,OK,167.344,3,7,64,9000,1,111,2000,0.05,0.023563081699162863,delta_ib.mean,7.017965358670053,0.015463359457549097,0.008099722241613766
ising1d-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-378787d68f9d,OK,162.874,4,7,64,6000,1,111,2000,0.05,0.007496529177450456,delta_ib.mean,1.3816451040155406,0.015916443963788756,-0.0084199147863383
ising1d-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-4ceea0cfff9b,OK,171.156,4,7,64,9000,1,111,2000,0.05,0.007496529177450456,delta_ib.mean,1.3816451040155406,0.01633823283816048,-0.008841703660710024
ising1d-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-e99b4e5b1ef6,OK,170.219,3,7,64,6000,1,333,2000,0.05,0.027118158168807426,delta_ib.mean,8.265124603668287,0.016726770034127342,0.010391388134680084
ising1d-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-2796d77b8e1b,OK,171.266,3,7,64,9000,1,333,2000,0.05,0.027118158168807426,delta_ib.mean,8.265124603668287,0.017080253709860847,0.010037904458946579
ising1d-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-ae75ad529d34,OK,162.079,4,7,64,6000,1,333,2000,0.05,0.008618693507057316,delta_ib.mean,1.7753124779880516,0.017397044584285096,-0.00877835107722778
ising1d-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-711e1826c2ba,OK,160.671,4,7,64,9000,1,333,2000,0.05,0.008618693507057316,delta_ib.mean,1.7753124779880516,0.017675673539245266,-0.00905698003218795
ising1d-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-962696915074,OK,167.704,3,7,64,6000,2,111,2000,0.05,0.026228198649871422,delta_ib.mean,7.952917186699224,0.01791484843254521,0.008313350217326213
ising1d-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-b317f4aa2a65,OK,170.015,3,7,64,9000,2,111,2000,0.05,0.026228198649871422,delta_ib.mean,7.952917186699224,0.01811346009025886,0.008114738559612561
ising1d-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-cd874531655b,OK,109.093,4,7,64,6000,2,111,2000,0.05,0.009393029907101856,delta_ib.mean,2.0469580553195432,0.01827058745052597,-0.008877557543424112
ising1d-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-5ee5d4ee2a85,OK,101.376,4,7,64,9000,2,111,2000,0.05,0.009393029907101856,delta_ib.mean,2.0469580553195432,0.01838550183497784,-0.008992471927875983
ising1d-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-e2d5c0a905b2,OK,164.343,3,7,64,6000,2,333,2000,0.05,0.03231184081165952,delta_ib.mean,10.087124602522726,0.018457670327984392,0.013854170483675127
ising1d-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-92ec8011863c,OK,165.376,3,7,64,9000,2,333,2000,0.05,0.03231184081165952,delta_ib.mean,10.087124602522726,0.018486758248051162,0.013825082563608357
ising1d-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-594417a8ea4d,OK,101.172,4,7,64,6000,2,333,2000,0.05,0.013590764527720744,delta_ib.mean,3.5195687248383956,0.01847263069990526,-0.004881866172184515
ising1d-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-1352609fbac8,OK,103.547,4,7,64,9000,2,333,2000,0.05,0.013590764527720744,delta_ib.mean,3.5195687248383956,0.018415353200072378,-0.004824588672351634
