tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
henon-n3-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-16bfa9beca92,OK,38.36,3,7,64,6000,1,111,2000,0.05,-0.0005849625007211561,delta_ib.mean,-2.3405444355645484,-0.0005493953742456169,-3.5567126475539263e-05
henon-n3-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-1f9e327a9d19,OK,37.764,3,7,64,9000,1,111,2000,0.05,-0.0005849625007211561,delta_ib.mean,-2.3405444355645484,-0.0005605638455039115,-2.439865521724463e-05
henon-n4-k7-cl64-ctx6000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-6870d60742d0,OK,37.844,4,7,64,6000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,-6.642290763747452e-06,6.642290763747452e-06
henon-n4-k7-cl64-ctx9000-s1-sd111-bs2000-a0p05-tGLOBAL_shuffle-e5162d1268eb,OK,38.577,4,7,64,9000,1,111,2000,0.05,0.0,delta_ib.mean,1.0,6.2602819409770865e-06,-6.2602819409770865e-06
henon-n3-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-e7271d295f5e,OK,36.031,3,7,64,6000,1,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005476208801302279,-0.0003875614796614741
henon-n3-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-a5db25ab6a47,OK,37.5,3,7,64,9000,1,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005622574278284847,-0.0003729249319632173
henon-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-696c1355b926,OK,37.024,4,7,64,6000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,-8.422086791538645e-06,8.422086791538645e-06
henon-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tGLOBAL_shuffle-5d5faf0e398b,OK,30.209,4,7,64,9000,1,333,2000,0.05,0.0,delta_ib.mean,1.0,7.948292453372797e-06,-7.948292453372797e-06
henon-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-f4db3e5e4640,OK,36.39,3,7,64,6000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005458357996330997,0.00019561594056255384
henon-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-cff018d67b66,OK,37.828,3,7,64,9000,2,111,2000,0.05,-0.00035021985907054585,delta_ib.mean,-1.0,-0.0005639398499851907,0.00021371999091464484
henon-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-31b529785756,OK,29.467,4,7,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-1.0212434263147743e-05,1.0212434263147743e-05
henon-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tGLOBAL_shuffle-a91600582f26,OK,26.315,4,7,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,9.625109765646202e-06,-9.625109765646202e-06
henon-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-396423c0e70b,OK,39.735,3,7,64,6000,2,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005440402027334773,-0.00039114215705822464
henon-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-6986fa4ea073,OK,36.156,3,7,64,9000,2,333,2000,0.05,-0.000935182359791702,delta_ib.mean,-4.340544435564548,-0.0005656110460192268,-0.0003695713137724752
henon-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-97240895918a,OK,25.183,4,7,64,6000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,-1.2013262992864257e-05,1.2013262992864257e-05
henon-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tGLOBAL_shuffle-dc89bead6c3b,OK,27.062,4,7,64,9000,2,333,2000,0.05,0.0,delta_ib.mean,1.0,1.1290668142728381e-05,-1.1290668142728381e-05
