tag,status,duration_s,n,k_ctx,ib_clusters,ib_max_contexts,stride,seed,bootstrap,alpha,metric,_metric_name,metric_robust_z,metric_fit,metric_resid
arnold_cat-n4-k7-cl64-ctx6000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-23ca949d5911,OK,40.899,4,7,64,6000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0005784932699072765,0.0002282734108367306
arnold_cat-n4-k7-cl64-ctx9000-s1-sd333-bs2000-a0p05-tblock_B2_shuffle-121fb79c4c54,OK,37.14,4,7,64,9000,1,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0021552161759439683,0.0018049963168734226
arnold_cat-n3-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-3f87a57254cc,OK,40.475,3,7,64,6000,2,111,2000,0.05,-0.0038181028373463943,delta_ib.mean,-9.902016942954974,-0.0032699432645336597,-0.0005481595728127346
arnold_cat-n3-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-84ada2c54783,OK,41.693,3,7,64,9000,2,111,2000,0.05,-0.0038181028373463943,delta_ib.mean,-9.902016942954974,-0.0032715148384445504,-0.0005465879989018439
arnold_cat-n4-k7-cl64-ctx6000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-a2db0d67d79b,OK,37.723,4,7,64,6000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.002159012874240723,0.002159012874240723
arnold_cat-n4-k7-cl64-ctx9000-s2-sd111-bs2000-a0p05-tblock_B2_shuffle-6d08dcb7f428,OK,33.386,4,7,64,9000,2,111,2000,0.05,0.0,delta_ib.mean,1.0,-0.0005822972789755066,0.0005822972789755066
arnold_cat-n3-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-c6107680e98d,OK,42.951,3,7,64,6000,2,333,2000,0.05,-0.0029471596170678378,delta_ib.mean,-7.415169901813542,0.0005376050339991924,-0.00348476465106703
arnold_cat-n3-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-84708e40872d,OK,45.02,3,7,64,9000,2,333,2000,0.05,-0.0029471596170678378,delta_ib.mean,-7.415169901813542,0.0005465112978786334,-0.003493670914946471
arnold_cat-n4-k7-cl64-ctx6000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-103cc3d90e2d,OK,31.902,4,7,64,6000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0005607810164140764,0.00021056115734353052
arnold_cat-n4-k7-cl64-ctx9000-s2-sd333-bs2000-a0p05-tblock_B2_shuffle-d33f31ebcdd0,OK,32.339,4,7,64,9000,2,333,2000,0.05,-0.00035021985907054585,delta_ib.mean,0.0,-0.0021374551808185155,0.0017872353217479697
